Year,Category,Shared,Winner,Individual/ Organization,Gender,Place of Birth,Country_of_Birth,Continent,Year of Birth,Age,Country represented for Nobel Prize,Short Description,Description,Universities,Image,DBpedia Link,Profile
1907,Physics,,Albert Abraham Michelson,Individual,Male,Strzelno,Poland,Europe,1852,55,Poland,,"Albert Abraham Michelson (surname pronunciation anglicized as ""Michael-son"", December 19, 1852 – May 9, 1931) was an American physicist known for his work on the measurement of the speed of light and especially for the Michelson–Morley experiment. In 1907 he received the Nobel Prize in Physics. He became the first American to receive the Nobel Prize in sciences.","United States Naval Academy, Humboldt University of Berlin",http://upload.wikimedia.org/wikipedia/commons/9/9e/Albert_Abraham_Michelson2.jpg,http://dbpedia.org/page/Albert_Abraham_Michelson,http://en.wikipedia.org/wiki/Albert_Abraham_Michelson
1908,Peace,,Fredrik Bajer,Individual,Male,,Denmark,Europe,1837,71,Denmark,Danish Politician,"Fredrik Bajer (April 21, 1837 – January 22, 1922) was a Danish writer, teacher, and pacifist politician who received the Nobel Peace Prize in 1908.",,http://upload.wikimedia.org/wikipedia/commons/e/e2/Frederik_Bajer_by_E._M%C3%B8ller.jpg,http://dbpedia.org/page/Fredrik_Bajer,http://en.wikipedia.org/wiki/Fredrik_Bajer
1908,Literature,,Rudolf Christoph Eucken,Individual,Male,Aurich,Germany,Europe,1846,62,Germany,German Philosopher,"Rudolf Christoph Eucken ( German: [???kn?]; 5 January 1846 – 15 September 1926) was a German philosopher. He received the 1908 Nobel Prize for Literature ""in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life"".",,http://upload.wikimedia.org/wikipedia/commons/a/ad/Eucken-im-Alter.png,http://dbpedia.org/page/Rudolf_Christoph_Eucken,http://en.wikipedia.org/wiki/Rudolf_Christoph_Eucken
1908,Medicine / Physiology,,Paul Ehrlich,Individual,Male,Lower Silesia,Germany,Europe,1854,54,Germany,German Biologist," Paul Ehrlich(help·info) (14 March 1854 – 20 August 1915) was a German Jewish physician and scientist who worked in the fields of hematology, immunology, and chemotherapy. He invented the precursor technique to Gram staining bacteria. The methods he developed for staining tissue made it possible to distinguish between different type of blood cells, which led to the capability to diagnose numerous blood diseases.",,http://upload.wikimedia.org/wikipedia/commons/b/bf/Paul_Ehrlich_4.jpg,http://dbpedia.org/page/Paul_Ehrlich,http://en.wikipedia.org/wiki/Paul_Ehrlich
1908,Physics,,Gabriel Lippmann,Individual,Male,Hollerich,Luxembourg,Europe,1845,63,"France, Luxembourg",French Physicist,"Jonas Ferdinand Gabriel Lippmann (16 August 1845 – 13 July 1921) was a Franco - Luxembourgish physicist and inventor, and Nobel laureate in physics for his method of reproducing colours photographically based on the phenomenon of interference.",École Normale Supérieure,http://upload.wikimedia.org/wikipedia/commons/4/4b/Gabriel_Lippmann2.jpg,http://dbpedia.org/page/Gabriel_Lippmann,http://en.wikipedia.org/wiki/Gabriel_Lippmann
1908,Chemistry,,Ernest Rutherford,Individual,Male,Spring Grove,New Zealand,Oceania,1871,37,"Canada, New Zealand, United Kingdom",New Zealander Nuclear Physicist,"Ernest Rutherford, 1st Baron Rutherford of Nelson, OMFRS (30 August 1871 – 19 October 1937) was a New Zealand-born British physicist who became known as the father of nuclear physics. Encyclopædia Britannica considers him to be the greatest experimentalist since Michael Faraday (1791–1867). ","University of Canterbury, University of Cambridge",http://upload.wikimedia.org/wikipedia/commons/6/6e/Ernest_Rutherford_LOC.jpg,http://dbpedia.org/page/Ernest_Rutherford,http://en.wikipedia.org/wiki/Ernest_Rutherford
1908,Peace,,Klas Pontus Arnoldson,Individual,Male,Gothenburg ,Sweden,Europe,1844,64,Sweden,Swedish Politician,"Klas Pontus Arnoldson (27 October 1844 – 20 February 1916) was a Swedish author, journalist, politician, and committed pacifist who received the Nobel Peace Prize in 1908. He was a founding member and the first chairman of the Swedish Peace and Arbitration Society.",,http:http://upload.wikimedia.org/wikipedia/commons/3/3b/KParnoldson.jpg,http://dbpedia.org/page/Klas_Pontus_Arnoldson,http://en.wikipedia.org/wiki/Klas_Pontus_Arnoldson
1908,Medicine / Physiology,,Élie Metchnikoff,Individual,Male,Ivanivka,Ukraine,Europe,1845,63,"Russia, Ukraine","Russian Biologist, Zoologist, And Protozoologist","Ilya Ilyich Mechnikov ( Russian: ????? ?????? ?????????, Ukrainian: ???? ????? ????????, also seen as Élie Metchnikoff ) (15 May [O.S. 3 May] 1845 – 15 July 1916) was a Russian biologist, zoologist and protozoologist, best known for his pioneering research into the immune system. In particular, Mechnikov is credited with the discovery of macrophages in 1882. Mechnikov received the Nobel Prize in Medicine in 1908, shared with Paul Ehrlich, for his work on phagocytosis. He is also credited by some sources with coining the term gerontology in 1903, for the emerging study of aging and longevity.",,http://upload.wikimedia.org/wikipedia/commons/d/d0/Ilya_Mechnikov_nobel.jpg,http://dbpedia.org/page/%C3%89lie_Metchnikoff,http://en.wikipedia.org/wiki/%C3%89lie_Metchnikoff
1909,Peace,,Paul-Henri-Benjamin d'Estournelles de Constant,Individual,Male, La Flèche,France,Europe,1852,57,France,French Politician,"Paul-Henri-Benjamin Balluet d'Estournelles, Baron de Constant de Rebecque (22 November 1852 – 15 May 1924), was a French diplomat and politician, advocate of international arbitration and winner of the 1909 Nobel Prize for Peace.",,http://upload.wikimedia.org/wikipedia/commons/e/e1/Paul_Balluet_nobel.jpg,http://dbpedia.org/page/Paul-Henri-Benjamin_d%27Estournelles_de_Constant,http://en.wikipedia.org/wiki/Paul-Henri-Benjamin_d%27Estournelles_de_Constant
1909,Physics,,Karl Ferdinand Braun,Individual,Male,Fulda,Germany,Europe,1850,59,Germany,German Inventor And Physicist,"Karl Ferdinand Braun (6 June 1850 – 20 April 1918) was a German inventor, physicist and Nobel laureate in physics. Braun contributed significantly to the development of the radio and television technology: he shared with Guglielmo Marconi the 1909 Nobel Prize in Physics.","Humboldt University of Berlin, University of Marburg",http://upload.wikimedia.org/wikipedia/commons/5/55/Ferdinand_Braun.jpg,http://dbpedia.org/page/Karl_Ferdinand_Braun,http://en.wikipedia.org/wiki/Karl_Ferdinand_Braun
1909,Physics,,Guglielmo Marconi,Individual,Male,Palazzo Marescalchi,Italy,Europe,1874,35,Italy,Electrical Engineering,"Guglielmo Marconi, 1st Marquis of Marconi ( Italian: [?u????lmo ma??ko?ni]; 25 April 1874 – 20 July 1937) was an Italian inventor and electrical engineer, known for his pioneering work on long-distance radio transmission and for his development of Marconi's law and a radio telegraph system. He is often credited as the inventor of radio, and he shared the 1909 Nobel Prize in Physics with Karl Ferdinand Braun ""in recognition of their contributions to the development of wireless telegraphy"". An entrepreneur, businessman, and founder in Britain in 1897 of The Wireless Telegraph & Signal Company (which became the Marconi Company ), Marconi succeeded in making a commercial success of radio by innovating and building on the work of previous experimenters and physicists. In 1929 the King of Italy ennobled Marconi as a Marchese (marquis).",University of Bologna,http://upload.wikimedia.org/wikipedia/commons/0/0d/Guglielmo_Marconi.jpg,http://dbpedia.org/page/Guglielmo_Marconi,http://en.wikipedia.org/wiki/Guglielmo_Marconi
1909,Chemistry,,Wilhelm Ostwald,Individual,Male,Riga,Latvia,Europe,1853,56,"Germany, Latvia, Russia",German Physical Chemist,"Friedrich Wilhelm Ostwald ( Latvian: Vilhelms Ostvalds; 2 September 1853 – 4 April 1932) was a Baltic German chemist. He received the Nobel Prize in Chemistry in 1909 for his work on catalysis, chemical equilibria and reaction velocities. Ostwald, Jacobus Henricus van 't Hoff, and Svante Arrhenius are usually credited with being the modern founders of the field of physical chemistry.",University of Tartu,http://upload.wikimedia.org/wikipedia/commons/d/d7/Wilhelm_Ostwald.jpg,http://dbpedia.org/page/Wilhelm_Ostwald,http://en.wikipedia.org/wiki/Wilhelm_Ostwald
1909,Peace,,Auguste Marie François Beernaert,Individual,Male,Ostend,Netherlands,Europe,1829,80,Belgium,Belgian Politician,Auguste Marie François Beernaert (26 July 1829 – 6 October 1912) was the 14th Prime Minister of Belgium from October 1884 to March 1894.,Heidelberg University,http://upload.wikimedia.org/wikipedia/commons//e/e8/Beernaert.gif,http://dbpedia.org/page/Auguste_Marie_Fran%C3%A7ois_Beernaert,http://en.wikipedia.org/wiki/Auguste_Marie_Fran%C3%A7ois_Beernaert
1909,Literature,,Selma Lagerlöf,Individual,Female,Mårbacka,Sweden,Europe,1858,51,Sweden,Writer,"Selma Ottilia Lovisa Lagerlöf ( Swedish: [?s?l?ma ?l????(r)?lø?v]; 20 November 1858 – 16 March 1940) was a Swedish author. She was the first female writer to win the Nobel Prize in Literature, and most widely known for her children's book Nils Holgerssons underbara resa genom Sverige ( The Wonderful Adventures of Nils ).",,http://upload.wikimedia.org/wikipedia/commons/1/11/Selma_Lagerl%C3%B6f.jpg,http://dbpedia.org/page/Selma_Lagerl%C3%B6f,http://en.wikipedia.org/wiki/Selma_Lagerl%C3%B6f
1909,Medicine / Physiology,,Emil Theodor Kocher,Individual,Male,Bern,Switzerland,Europe,1841,68,Switzerland,"Swiss Physician, Medical Researcher","Emil Theodor Kocher (25 August 1841 – 27 July 1917) was a Swiss physician and medical researcher who received the 1909 Nobel Prize in Physiology or Medicine for his work in the physiology, pathology and surgery of the thyroid. Among his many accomplishments are the introduction and promotion of aseptic surgery and scientific methods in surgery, specifically reducing the mortality of thyroidectomies below 1% in his operations.",,http://upload.wikimedia.org/wikipedia/commons/5/51/Emil_Theodor_Kocher.jpg,http://dbpedia.org/page/Emil_Theodor_Kocher,http://en.wikipedia.org/wiki/Emil_Theodor_Kocher
1910,Chemistry,,Otto Wallach,Individual,Male,Königsberg,Germany,Europe,1847,63,Germany,German Chemist,Otto Wallach (27 March 1847 – 26 February 1931) was a German chemist and recipient of the 1910 Nobel Prize in Chemistry for his work on alicyclic compounds.,University of Göttingen,http://upload.wikimedia.org/wikipedia/commons/7/74/Voit_168_Otto_Wallach.jpg,http://dbpedia.org/page/Otto_Wallach,http://en.wikipedia.org/wiki/Otto_Wallach
1910,Literature,,Paul Heyse,Individual,Male,Berlin,Germany,Europe,1830,80,Germany,German Writer,"Paul Johann Ludwig von Heyse (15 March 1830 – 2 April 1914) was a distinguished German writer and translator. A member of two important literary societies, the Tunnel über der Spree in Berlin and Die Krokodile in Munich, he wrote novels, poetry, 177 short stories, and about sixty dramas. The sum of Heyse's many and varied productions made him a dominant figure among German men of letters. He was awarded the Nobel Prize for Literature in 1910 ""as a tribute to the consummate artistry, permeated with idealism, which he has demonstrated during his long productive career as a lyric poet, dramatist, novelist and writer of world-renowned short stories."" Wirsen, one of the Nobel judges, said that ""Germany has not had a greater literary genius since Goethe."" Heyse is the fourth oldest laureate in literature, after Doris Lessing, Theodor Mommsen and Jaroslav Seifert.",,http://upload.wikimedia.org/wikipedia/commons/b/b1/Adolf_Friedrich_Erdmann_von_Menzel_042.jpg,http://dbpedia.org/page/Paul_Heyse,http://en.wikipedia.org/wiki/Paul_Heyse
1910,Medicine / Physiology,,Albrecht Kossel,Individual,Male,Rostock,Germany,Europe,1853,57,Germany,German Physiologist,"Ludwig Karl Martin Leonhard Albrecht Kossel (16 September 1853 – 5 July 1927) was a German biochemist and pioneer in the study of genetics. He was awarded the Nobel Prize for Physiology or Medicine in 1910 for his work in determining the chemical composition of nucleic acids, the genetic substance of biological cells.","University of Rostock, University of Strasbourg",http://upload.wikimedia.org/wikipedia/commons/e/eb/Albrecht_Kossel_nobel.jpg,http://dbpedia.org/page/Albrecht_Kossel,http://en.wikipedia.org/wiki/Albrecht_Kossel
1910,Peace,,International Peace Bureau,Organization,Organization,,Germany,Europe,,,,,"International Peace Bureau (IPB) (French: Bureau International de la Paix), founded in 1891, is one of the world's oldest international peace federation. IPB was founded under the name Permanent International Peace Bureau (Bureau International Permanent de la Paix). From 1912 onward it used the name International Peace Bureau. Between 1946 and 1961, it was known under the name International Liaison Committee of Organizations for Peace – ILCOP (Comité de liaison international des organisations de paix – CLIOP). The organisation was awarded the Nobel Peace Prize in 1910 ""[For acting] as a link between the peace societies of the various countries"". In 1913 Henri La Fontaine was also awarded the Prize ""[For his work as] head of the International Peace Bureau"". As of 2012, eleven other Nobel Peace Prize laureates have been members of the IPB.",,http://upload.wikimedia.org/wikipedia/commons//6/66/Current_IPB_Logo.png,http://dbpedia.org/page/International_Peace_Bureau,http://en.wikipedia.org/wiki/International_Peace_Bureau
1910,Physics,,Johannes Diderik van der Waals,Individual,Male,Leiden,Netherlands,Europe,1837,73,Netherlands,,Johannes Diderik van der Waals ( Dutch pronunciation: [jo????n?s ?did??r?k v?n d?r ?a?ls]; 23 November 1837 – 8 March 1923) was a Dutch theoretical physicist and thermodynamicist famous for his work on an equation of state for gases and liquids.,Leiden University,http://upload.wikimedia.org/wikipedia/commons/7/7c/Johannes_Diderik_van_der_Waals.jpg,http://dbpedia.org/page/Johannes_Diderik_van_der_Waals,http://en.wikipedia.org/wiki/Johannes_Diderik_van_der_Waals
1911,Peace,,Alfred Hermann Fried,Individual,Male, Vienna,Austria,Europe,1864,47,Austria,Austrian Journalist And Pacifist,"Alfred Hermann Fried (11 November 1864 – 5 May 1921) was an Austrian Jewish pacifist, publicist, journalist, co-founder of the German peace movement, and winner (with Tobias Asser ) of the Nobel Prize for Peace in 1911.",,http://upload.wikimedia.org/wikipedia/commons/9/93/Alfred_Hermann_Fried_nobel.jpg,http://dbpedia.org/page/Alfred_Hermann_Fried,http://en.wikipedia.org/wiki/Alfred_Hermann_Fried
